ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
234642,685,Édouard Mendy,M,80,78,77,75,81,34,79,33,36,6,5,56,9,9,13,10,50,14,54,54,13,18,50,33,80,31,57,13,10,10,11,13,64,36,72,22,GK,2,1,Right,"197cm / 6'6""",86kg / 190lb,,33,Senegal,ROSHN Saudi League,Al Ahli,"['Cross Claimer', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/edouard-mendy/234642,78.0,77.0,75.0,79.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234642_en.webp
241727,687,Predrag Rajković,M,80,78,78,76,84,29,79,33,22,4,9,57,10,8,20,13,43,10,31,42,14,8,32,29,73,18,32,10,13,11,10,10,62,26,66,25,GK,2,1,Right,"191cm / 6'3""",85kg / 187lb,,30,Serbia,ROSHN Saudi League,Al Ittihad,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/predrag-rajkovic/241727,78.0,78.0,76.0,79.0,84.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241727_en.webp
200159,760,Stefan Ortega,M,79,78,77,85,81,52,78,51,53,10,15,64,12,13,24,18,66,12,50,60,30,26,42,54,75,41,56,27,20,29,12,15,73,33,73,29,GK,4,1,Right,"185cm / 6'1""",88kg / 194lb,,33,Germany,Premier League,Manchester City,"['Far Reach', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/stefan-ortega/200159,78.0,77.0,85.0,78.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200159_en.webp
205186,761,Paulo Gazzaniga,M,79,79,78,81,78,57,78,57,56,15,12,61,19,13,40,23,64,21,49,52,31,20,65,60,77,31,61,19,14,23,21,14,66,42,55,40,GK,3,1,Right,"196cm / 6'5""",90kg / 198lb,,33,Argentina,LALIGA EA SPORTS,Girona FC,"['Cross Claimer', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paulo-gazzaniga/205186,79.0,78.0,81.0,78.0,78.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/205186_en.webp
252552,785,Konstantinos Tzolakis,M,79,79,77,74,81,54,79,53,56,9,10,56,11,11,16,12,61,11,47,56,31,26,63,57,73,41,61,9,11,8,14,14,68,43,68,38,GK,3,1,Right,"193cm / 6'4""",80kg / 176lb,,23,Greece,Hellas Liga,Olympiacos FC,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/konstantinos-tzolakis/252552,79.0,77.0,74.0,79.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252552_en.webp
224836,787,Vanja Milinković-Savić,M,79,79,77,84,79,43,81,41,45,12,20,63,20,16,24,18,58,40,31,30,40,15,38,38,72,18,65,21,12,11,15,19,67,33,73,34,GK,3,1,Right,"202cm / 6'8""",99kg / 218lb,,28,Serbia,Serie A Enilive,SSC Napoli,"['Far Throw', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vanja-milinkovic-savic/224836,79.0,77.0,84.0,81.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224836_en.webp
199987,802,Jasper Cillessen,M,79,78,78,71,80,54,78,56,50,11,10,53,15,19,21,17,55,10,50,33,10,12,48,50,79,32,61,25,12,18,12,11,69,40,67,25,GK,3,1,Right,"186cm / 6'1""",85kg / 187lb,,36,Holland,Eredivisie,N.E.C. Nijmegen,['Deflector'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jasper-cillessen/199987,78.0,78.0,71.0,78.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199987_en.webp
221087,807,Pau López,M,79,77,77,78,79,48,79,45,52,20,19,59,18,17,25,24,69,21,63,55,23,18,40,57,76,43,62,16,15,19,20,11,60,42,52,39,GK,3,1,Left,"189cm / 6'2""",77kg / 170lb,,30,Spain,LALIGA EA SPORTS,Real Betis,"['Deflector', 'Far Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pau-lopez/221087,77.0,77.0,78.0,79.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221087_en.webp
163587,816,Kasper Schmeichel,M,79,78,77,81,79,42,79,38,47,13,12,61,14,15,26,18,61,15,59,66,13,12,57,47,79,40,65,20,16,14,14,13,67,31,72,45,GK,3,1,Right,"189cm / 6'2""",90kg / 198lb,,39,Denmark,Scottish Prem,Celtic,"['Deflector', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kasper-schmeichel/163587,78.0,77.0,81.0,79.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/163587_en.webp
214979,817,Juan Musso,M,79,79,77,73,82,44,81,46,42,19,18,55,14,15,25,20,48,12,31,24,16,16,32,39,70,20,67,18,15,12,14,16,68,35,70,27,GK,3,1,Right,"191cm / 6'3""",93kg / 205lb,,31,Argentina,LALIGA EA SPORTS,Atlético de Madrid,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/juan-musso/214979,79.0,77.0,73.0,81.0,82.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214979_en.webp
224003,818,Sergio Herrera,M,79,79,78,75,80,47,77,45,50,13,16,56,14,16,32,20,37,21,24,21,21,15,45,45,77,27,53,12,14,15,17,18,66,42,67,25,GK,3,1,Right,"192cm / 6'4""",82kg / 181lb,,32,Spain,LALIGA EA SPORTS,CA Osasuna,"['Cross Claimer', 'Far Throw', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sergio-herrera/224003,79.0,78.0,75.0,77.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224003_en.webp
189908,822,Łukasz Skorupski,M,79,79,76,68,83,51,78,51,51,13,11,51,15,17,22,19,40,19,35,26,12,18,48,38,76,23,58,17,10,18,15,14,63,31,58,33,GK,3,1,Right,"188cm / 6'2""",90kg / 198lb,,34,Poland,Serie A Enilive,Bologna,['Far Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ukasz-skorupski/189908,79.0,76.0,68.0,78.0,83.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/189908_en.webp
206585,823,Kepa,M,79,77,78,82,81,40,77,38,42,10,11,62,10,10,23,13,60,15,60,60,20,20,45,38,77,33,62,20,15,20,17,18,60,35,55,20,GK,4,1,Right,"189cm / 6'2""",89kg / 196lb,,31,Spain,Premier League,Arsenal,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kepa/206585,77.0,78.0,82.0,77.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206585_en.webp
246657,827,Álvaro Valles,M,79,78,78,78,80,41,80,40,42,9,6,59,8,8,14,16,67,8,58,56,15,12,38,35,70,14,45,15,10,9,10,9,63,40,65,22,GK,4,1,Right,"191cm / 6'3""",82kg / 181lb,,28,Spain,LALIGA EA SPORTS,Real Betis,"['Cross Claimer', 'Deflector']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alvaro-valles/246657,78.0,78.0,78.0,80.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246657_en.webp
228383,837,Kamil Grabara,M,79,80,76,73,84,42,78,42,42,16,15,55,16,15,24,18,57,24,48,49,20,20,45,48,66,35,56,23,24,25,19,18,70,38,71,36,GK,3,1,Right,"195cm / 6'5""",85kg / 187lb,,26,Poland,Bundesliga,VfL Wolfsburg,"['Cross Claimer', 'Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kamil-grabara/228383,80.0,76.0,73.0,78.0,84.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228383_en.webp
240913,839,Caoimhin Kelleher,M,79,77,76,79,80,43,78,45,39,4,6,59,8,9,30,13,56,11,48,50,12,25,44,48,77,37,66,12,13,18,10,14,68,19,71,21,GK,4,1,Right,"188cm / 6'2""",81kg / 179lb,,27,Republic of Ireland,Premier League,Brentford,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/caoimhin-kelleher/240913,77.0,76.0,79.0,78.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240913_en.webp
227186,845,Augusto Batalla,M,79,78,78,74,80,43,77,43,42,17,14,56,15,13,23,17,51,17,40,36,13,17,37,43,77,27,34,23,16,18,18,17,69,31,72,26,GK,3,1,Right,"186cm / 6'1""",77kg / 170lb,,29,Argentina,LALIGA EA SPORTS,Rayo Vallecano,"['Cross Claimer', 'Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/augusto-batalla/227186,78.0,78.0,74.0,77.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227186_en.webp
227290,846,Marko Dmitrović,M,79,76,79,78,80,37,80,39,35,9,20,59,17,20,58,30,45,18,40,40,20,8,32,37,70,10,59,17,20,19,22,20,71,45,79,20,GK,2,1,Left,"194cm / 6'4""",91kg / 201lb,,33,Serbia,LALIGA EA SPORTS,RCD Espanyol,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marko-dmitrovic/227290,76.0,79.0,78.0,80.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227290_en.webp
182494,863,Fernando Muslera,M,79,81,80,66,77,43,78,40,47,13,10,50,10,10,67,15,50,10,42,40,14,25,45,60,77,27,55,23,12,12,18,21,64,40,68,32,GK,2,1,Right,"190cm / 6'3""",74kg / 163lb,,39,Uruguay,LPF,Estudiantes,"['Cross Claimer', 'Far Throw', 'Long Ball Pass', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fernando-muslera/182494,81.0,80.0,66.0,78.0,77.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/182494_en.webp
215223,868,Walter Benítez,M,79,79,78,72,80,37,78,38,35,17,14,54,14,13,25,12,46,17,28,27,20,19,45,45,76,20,62,21,13,17,20,17,69,40,80,28,GK,2,1,Right,"191cm / 6'3""",93kg / 205lb,,32,Argentina,Premier League,Crystal Palace,['Rush Out'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/walter-benitez/215223,79.0,78.0,72.0,78.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215223_en.webp
211348,878,Stole Dimitrievski,M,79,79,78,74,78,36,77,35,38,15,20,56,17,15,21,11,51,17,23,27,17,18,44,43,77,19,53,21,14,19,19,17,66,40,72,17,GK,2,1,Right,"188cm / 6'2""",84kg / 185lb,,31,North Macedonia,LALIGA EA SPORTS,Valencia CF,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/stole-dimitrievski/211348,79.0,78.0,74.0,77.0,78.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211348_en.webp
238186,917,Marcin Bułka,M,79,79,76,71,81,27,79,28,25,8,8,53,7,5,18,12,49,14,35,33,13,13,41,28,73,15,58,11,10,15,10,14,67,37,82,25,GK,2,1,Right,"199cm / 6'6""",99kg / 218lb,,26,Poland,ROSHN Saudi League,Neom,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcin-bu-ka/238186,79.0,76.0,71.0,79.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238186_en.webp
228789,993,Robert Sánchez,M,78,79,77,75,79,59,77,55,65,12,12,56,12,12,17,13,55,13,52,50,13,20,45,35,74,45,55,15,15,20,17,15,75,40,77,35,GK,4,1,Right,"197cm / 6'6""",90kg / 198lb,,28,Spain,Premier League,Chelsea,"['Cross Claimer', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robert-sanchez/228789,79.0,77.0,75.0,77.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228789_en.webp
258498,1001,Bart Verbruggen,M,78,79,76,76,81,56,75,57,55,4,8,57,7,6,21,10,43,15,40,35,11,15,52,45,76,23,35,19,15,12,17,14,73,30,72,17,GK,4,1,Right,"193cm / 6'4""",89kg / 196lb,,23,Holland,Premier League,Brighton,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bart-verbruggen/258498,79.0,76.0,76.0,75.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258498_en.webp
190113,1002,Mert Günok,M,78,76,76,79,78,56,77,55,57,15,15,59,15,16,16,15,55,16,40,47,16,15,53,50,74,25,56,25,14,22,13,12,70,39,68,31,GK,3,1,Right,"196cm / 6'5""",92kg / 203lb,,36,Turkey,Trendyol Süper Lig,Beşiktaş,"['Cross Claimer', 'Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mert-gunok/190113,76.0,76.0,79.0,77.0,78.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/190113_en.webp
198009,1007,Mattia Perin,M,78,78,78,71,78,57,79,57,56,12,11,53,17,19,21,11,45,13,33,31,15,19,53,30,74,23,65,19,12,20,12,19,63,30,52,25,GK,3,1,Right,"188cm / 6'2""",77kg / 170lb,,33,Italy,Serie A Enilive,Juventus,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mattia-perin/198009,78.0,78.0,71.0,79.0,78.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/198009_en.webp
228413,1041,Emil Audero,M,78,79,74,72,81,53,76,55,49,8,16,54,19,18,22,13,40,12,29,19,12,19,53,51,75,18,56,11,19,10,12,12,66,25,55,24,GK,3,1,Right,"192cm / 6'4""",83kg / 183lb,,28,Indonesia,Serie A Enilive,Cremonese,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emil-audero/228413,79.0,74.0,72.0,76.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228413_en.webp
235633,1044,Yehvann Diouf,M,78,78,75,76,80,50,76,52,48,6,8,57,8,7,11,13,41,13,35,30,12,13,48,38,75,21,46,15,14,13,11,16,67,44,62,26,GK,3,1,Right,"190cm / 6'3""",74kg / 163lb,,26,Senegal,Ligue 1 McDonald's,OGC Nice,"['Cross Claimer', 'Far Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yehvann-diouf/235633,78.0,75.0,76.0,76.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235633_en.webp
215069,1055,Rodrigo Rey,M,78,76,76,74,79,50,78,55,43,14,18,56,13,15,23,18,56,17,31,13,17,20,43,53,72,23,62,22,12,18,18,13,66,35,60,33,GK,3,1,Right,"190cm / 6'3""",78kg / 172lb,,34,Argentina,LPF,Independiente,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rodrigo-rey/215069,76.0,76.0,74.0,78.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215069_en.webp
219522,1056,Conan Ledesma,M,78,79,75,73,79,49,78,49,48,15,16,55,21,19,30,18,53,18,35,31,20,22,48,49,75,33,47,22,17,15,15,14,74,41,79,34,GK,2,1,Right,"183cm / 6'0""",84kg / 185lb,,32,Argentina,LPF,River Plate,"['Cross Claimer', 'Deflector', 'Far Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/conan-ledesma/219522,79.0,75.0,73.0,78.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/219522_en.webp
224251,1069,Robin Zentner,M,78,81,74,59,83,62,72,60,64,10,14,44,13,15,25,17,22,16,29,26,14,11,30,45,77,16,46,18,18,17,17,13,80,29,83,42,GK,3,1,Right,"194cm / 6'4""",96kg / 212lb,,31,Germany,Bundesliga,1. FSV Mainz 05,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robin-zentner/224251,81.0,74.0,59.0,72.0,83.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224251_en.webp
205211,1072,Milan Borjan,M,78,72,78,76,76,46,82,49,42,14,15,57,12,19,34,15,57,16,38,48,16,28,42,48,74,23,60,24,24,21,23,21,77,42,81,44,GK,2,1,Right,"196cm / 6'5""",84kg / 185lb,,38,Canada,ROSHN Saudi League,Al Riyadh,"['Cross Claimer', 'Far Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/milan-borjan/205211,72.0,78.0,76.0,82.0,76.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/205211_en.webp
240225,1077,Matvey Safonov,M,78,79,74,75,80,44,77,46,42,8,8,56,7,7,12,13,58,11,39,26,15,15,55,34,70,26,59,15,13,20,14,12,65,34,65,38,GK,2,1,Right,"192cm / 6'4""",82kg / 181lb,,26,Russia,Ligue 1 McDonald's,Paris SG,['Far Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matvey-safonov/240225,79.0,74.0,75.0,77.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240225_en.webp
265526,1080,Guillaume Restes,M,78,78,74,80,80,40,77,38,44,9,9,60,7,7,15,17,62,13,51,48,13,8,38,42,72,17,55,13,12,11,16,14,62,39,65,22,GK,3,1,Left,"188cm / 6'2""",82kg / 181lb,,20,France,Ligue 1 McDonald's,Toulouse FC,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/guillaume-restes/265526,78.0,74.0,80.0,77.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265526_en.webp
200110,1082,Marco Bizot,M,78,78,75,72,78,46,79,45,47,13,15,54,14,13,36,20,56,15,28,33,20,12,50,40,76,32,47,17,16,11,12,14,65,31,63,39,GK,2,1,Right,"193cm / 6'4""",88kg / 194lb,,34,Holland,Premier League,Aston Villa,"['Deflector', 'Far Throw', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marco-bizot/200110,78.0,75.0,72.0,79.0,78.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200110_en.webp
205812,1089,Pietro Terracciano,M,78,79,75,72,82,41,78,40,42,12,11,54,11,16,22,13,45,12,27,21,12,15,48,45,70,22,65,16,15,20,11,19,62,33,60,21,GK,2,1,Right,"193cm / 6'4""",78kg / 172lb,,35,Italy,Serie A Enilive,Milano FC,"['Footwork', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pietro-terracciano/205812,79.0,75.0,72.0,78.0,82.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/205812_en.webp
214584,1104,Franco Armani,M,78,73,75,69,82,44,81,44,45,17,11,52,17,18,20,18,54,16,35,29,15,21,31,50,74,42,52,21,19,14,13,18,74,35,83,44,GK,3,1,Right,"189cm / 6'2""",88kg / 194lb,,39,Argentina,LPF,River Plate,"['Cross Claimer', 'Deflector', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/franco-armani/214584,73.0,75.0,69.0,81.0,82.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214584_en.webp
211738,1109,Mark Flekken,M,78,79,76,80,80,32,76,29,36,14,16,60,11,14,23,14,51,12,54,56,19,12,34,38,74,34,62,12,11,15,13,20,63,28,72,32,GK,4,1,Right,"195cm / 6'5""",87kg / 192lb,,32,Holland,Bundesliga,Leverkusen,"['Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mark-flekken/211738,79.0,76.0,80.0,76.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211738_en.webp
199833,1177,Lars Unnerstall,M,78,78,77,65,81,32,78,30,34,13,13,49,12,15,16,10,41,11,26,29,13,16,20,20,74,19,58,21,10,11,17,15,60,35,82,36,GK,1,1,Right,"198cm / 6'6""",103kg / 227lb,,35,Germany,Eredivisie,FC Twente,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lars-unnerstall/199833,78.0,77.0,65.0,78.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199833_en.webp
221610,1178,Dénes Dibusz,M,78,78,73,75,81,27,77,29,24,13,15,56,17,16,23,14,49,19,23,30,14,16,21,21,74,20,65,19,18,12,15,18,48,19,36,20,GK,3,1,Right,"188cm / 6'2""",81kg / 179lb,,35,Hungary,Magyar Liga,Ferencvárosi TC,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/denes-dibusz/221610,78.0,73.0,75.0,77.0,81.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221610_en.webp
263139,1191,Dominik Greif,M,78,77,76,78,77,24,77,25,22,7,9,59,5,5,14,14,34,10,25,17,12,10,21,21,75,17,32,14,10,8,11,11,56,17,60,16,GK,3,1,Right,"197cm / 6'6""",82kg / 181lb,,28,Slovakia,Ligue 1 McDonald's,OL,['Far Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dominik-greif/263139,77.0,76.0,78.0,77.0,77.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263139_en.webp
254803,1215,Senne Lammens,M,78,79,77,71,77,21,79,19,25,6,10,53,8,8,11,14,30,11,40,39,12,15,40,27,73,19,36,15,14,7,15,12,64,29,79,29,GK,4,1,Right,"193cm / 6'4""",92kg / 203lb,,23,Belgium,Premier League,Man Utd,"['Cross Claimer', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/senne-lammens/254803,79.0,77.0,71.0,79.0,77.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254803_en.webp
193105,1309,Alphonse Areola,M,77,78,75,74,78,55,76,56,54,17,19,56,14,16,25,20,59,16,48,55,16,15,58,58,74,22,64,23,14,13,18,12,75,38,79,26,GK,3,1,Right,"195cm / 6'5""",94kg / 207lb,,32,France,Premier League,West Ham,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alphonse-areola/193105,78.0,75.0,74.0,76.0,78.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/193105_en.webp
242818,1314,Finn Dahmen,M,77,76,70,81,80,52,76,52,53,9,8,61,6,5,11,14,54,12,42,37,13,25,52,56,77,30,33,13,12,19,12,11,63,33,55,20,GK,3,1,Right,"188cm / 6'2""",80kg / 176lb,,27,Germany,Bundesliga,FC Augsburg,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/finn-dahmen/242818,76.0,70.0,81.0,76.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242818_en.webp
233934,1317,Aaron Ramsdale,M,77,77,76,80,79,48,74,47,50,18,14,60,15,16,25,15,65,16,56,55,17,23,53,49,73,36,60,24,15,24,16,15,66,40,64,35,GK,3,1,Right,"191cm / 6'3""",77kg / 170lb,,27,England,Premier League,Newcastle Utd,"['Cross Claimer', 'Deflector']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aaron-ramsdale/233934,77.0,76.0,80.0,74.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233934_en.webp
201095,1323,Agustín Marchesín,M,77,77,75,74,77,53,76,54,51,18,14,56,12,15,14,18,65,15,37,34,16,24,64,59,74,20,64,15,11,22,15,15,64,38,57,45,GK,3,1,Right,"188cm / 6'2""",85kg / 187lb,,37,Argentina,LPF,Boca Juniors,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/agustin-marchesin/201095,77.0,75.0,74.0,76.0,77.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/201095_en.webp
262659,1327,Noah Atubolu,M,77,76,73,75,79,55,74,52,59,9,8,56,9,8,14,12,50,12,27,31,13,11,32,31,77,14,46,13,13,12,12,12,73,29,79,26,GK,3,1,Right,"190cm / 6'3""",99kg / 218lb,,23,Germany,Bundesliga,SC Freiburg,"['Far Reach', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/noah-atubolu/262659,76.0,73.0,75.0,74.0,79.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262659_en.webp
167948,1329,Hugo Lloris,M,77,78,76,69,77,54,77,55,53,9,10,52,14,16,40,15,58,12,52,54,15,13,49,56,75,29,54,25,10,24,13,18,54,31,39,31,GK,1,1,Left,"188cm / 6'2""",82kg / 181lb,,38,France,MLS,LAFC,['Deflector'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hugo-lloris/167948,78.0,76.0,69.0,77.0,77.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/167948_en.webp
193314,1330,Aitor,M,77,77,74,68,80,56,76,58,53,15,12,51,12,15,24,30,50,14,38,35,34,22,55,48,76,14,55,24,20,14,13,12,65,39,52,15,GK,2,1,Right,"182cm / 6'0""",78kg / 172lb,,34,Spain,LALIGA EA SPORTS,CA Osasuna,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aitor/193314,77.0,74.0,68.0,76.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/193314_en.webp
224041,1341,Marvin Schwäbe,M,77,77,74,75,82,47,75,49,43,12,15,56,17,15,28,21,63,9,53,49,20,20,45,46,71,41,61,17,15,21,16,17,68,36,70,28,GK,3,1,Right,"190cm / 6'3""",86kg / 190lb,,30,Germany,Bundesliga,1. FC Köln,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marvin-schwabe/224041,77.0,74.0,75.0,75.0,82.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224041_en.webp
200059,1353,Colin Coosemans,M,77,78,75,74,80,44,77,43,46,9,12,56,14,17,37,13,48,15,43,47,17,13,47,37,69,33,57,18,13,12,13,16,63,30,63,31,GK,4,1,Right,"186cm / 6'1""",84kg / 185lb,,33,Belgium,1A Pro League,RSC Anderlecht,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/colin-coosemans/200059,78.0,75.0,74.0,77.0,80.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200059_en.webp
212442,1362,José Sá,M,77,77,75,70,77,52,76,52,53,17,15,53,18,17,11,18,50,21,48,42,12,17,62,40,75,19,45,18,14,14,19,15,72,34,75,35,GK,2,1,Right,"192cm / 6'4""",84kg / 185lb,,32,Portugal,Premier League,Wolves,"['Footwork', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jose-sa/212442,77.0,75.0,70.0,76.0,77.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212442_en.webp
